*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1080.000000	0.0246953 	1080.000000	0.0227899 	1080.000000	0.0224305 	1080.000000	0.0223218 	1080.000000	0.0227867 	1080.000000	3.18148e-06	
1100.000000	0.0246081 	1100.000000	0.0227193 	1100.000000	0.0223573 	1100.000000	0.0222492 	1100.000000	0.0227162 	1100.000000	3.12787e-06	
1120.000000	0.0245257 	1120.000000	0.0226525 	1120.000000	0.022288  	1120.000000	0.0221801 	1120.000000	0.0226495 	1120.000000	3.07609e-06	
1140.000000	0.0244478 	1140.000000	0.0225893 	1140.000000	0.0222224 	1140.000000	0.0221145 	1140.000000	0.0225863 	1140.000000	3.02607e-06	
1160.000000	0.0243743 	1160.000000	0.0225295 	1160.000000	0.02216   	1160.000000	0.022052  	1160.000000	0.0225265 	1160.000000	2.9777e-06	
1180.000000	0.024305  	1180.000000	0.0224729 	1180.000000	0.0221007 	1180.000000	0.0219925 	1180.000000	0.02247   	1180.000000	2.9309e-06	
1200.000000	0.0242397 	1200.000000	0.0224194 	1200.000000	0.0220441 	1200.000000	0.0219359 	1200.000000	0.0224165 	1200.000000	2.88561e-06	
1220.000000	0.0241781 	1220.000000	0.0223687 	1220.000000	0.0219899 	1220.000000	0.021882  	1220.000000	0.0223659 	1220.000000	2.84174e-06	
1240.000000	0.0241202 	1240.000000	0.0223209 	1240.000000	0.0219381 	1240.000000	0.0218307 	1240.000000	0.0223181 	1240.000000	2.79923e-06	
1260.000000	0.0240657 	1260.000000	0.0222758 	1260.000000	0.0218887 	1260.000000	0.0217818 	1260.000000	0.022273  	1260.000000	2.75802e-06	
