*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
220.000000	0.0722162 	220.000000	0.0493501 	220.000000	0.0495687 	220.000000	0.0493248 	220.000000	0.0493362 	220.000000	1.3929e-05	
230.000000	0.0702927 	230.000000	0.0481097 	230.000000	0.0483057 	230.000000	0.0480617 	230.000000	0.0480963 	230.000000	1.33772e-05	
240.000000	0.0685214 	240.000000	0.0469688 	240.000000	0.0471375 	240.000000	0.0468997 	240.000000	0.046956  	240.000000	1.28691e-05	
250.000000	0.0668846 	250.000000	0.0459161 	250.000000	0.0460614 	250.000000	0.0458272 	250.000000	0.0459037 	250.000000	1.23998e-05	
260.000000	0.0653677 	260.000000	0.0449418 	260.000000	0.0450691 	260.000000	0.0448346 	260.000000	0.0449298 	260.000000	1.19649e-05	
270.000000	0.0639578 	270.000000	0.0440375 	270.000000	0.0441468 	270.000000	0.0439133 	270.000000	0.0440259 	270.000000	1.15606e-05	
280.000000	0.0626441 	280.000000	0.043196  	280.000000	0.0432875 	280.000000	0.0430561 	280.000000	0.0431848 	280.000000	1.11839e-05	
290.000000	0.061417  	290.000000	0.0424111 	290.000000	0.0424841 	290.000000	0.0422567 	290.000000	0.0424002 	290.000000	1.08319e-05	
300.000000	0.0602683 	300.000000	0.0416773 	300.000000	0.0417348 	300.000000	0.0415097 	300.000000	0.0416668 	300.000000	1.05023e-05	
310.000000	0.0591907 	310.000000	0.0409899 	310.000000	0.0410355 	310.000000	0.0408101 	310.000000	0.0409797 	310.000000	1.01929e-05	
320.000000	0.0581779 	320.000000	0.0403447 	320.000000	0.040379  	320.000000	0.0401538 	320.000000	0.0403348 	320.000000	9.90202e-06	
330.000000	0.0572243 	330.000000	0.0397381 	330.000000	0.0397587 	330.000000	0.039537  	330.000000	0.0397284 	330.000000	9.6279e-06	
340.000000	0.0563249 	340.000000	0.0391666 	340.000000	0.039174  	340.000000	0.0389563 	340.000000	0.0391573 	340.000000	9.36916e-06	
350.000000	0.0554752 	350.000000	0.0386275 	350.000000	0.0386258 	350.000000	0.0384089 	350.000000	0.0386184 	350.000000	9.12452e-06	
360.000000	0.0546713 	360.000000	0.0381182 	360.000000	0.0381094 	360.000000	0.0378919 	360.000000	0.0381093 	360.000000	8.89283e-06	
370.000000	0.0539097 	370.000000	0.0376362 	370.000000	0.0376202 	370.000000	0.0374032 	370.000000	0.0376275 	370.000000	8.67309e-06	
380.000000	0.0531872 	380.000000	0.0371796 	380.000000	0.0371546 	380.000000	0.0369405 	380.000000	0.0371711 	380.000000	8.46438e-06	
390.000000	0.052501  	390.000000	0.0367464 	390.000000	0.0367126 	390.000000	0.0365019 	390.000000	0.0367381 	390.000000	8.26588e-06	
400.000000	0.0518483 	400.000000	0.036335  	400.000000	0.036295  	400.000000	0.0360856 	400.000000	0.0363269 	400.000000	8.07684e-06	
410.000000	0.051227  	410.000000	0.0359437 	410.000000	0.0358999 	410.000000	0.0356902 	410.000000	0.0359358 	410.000000	7.89661e-06	
420.000000	0.0506349 	420.000000	0.0355713 	420.000000	0.0355241 	420.000000	0.0353141 	420.000000	0.0355636 	420.000000	7.72456e-06	
430.000000	0.0500699 	430.000000	0.0352165 	430.000000	0.0351653 	430.000000	0.0349561 	430.000000	0.0352089 	430.000000	7.56014e-06	
440.000000	0.0495305 	440.000000	0.034878  	440.000000	0.0348216 	440.000000	0.0346149 	440.000000	0.0348706 	440.000000	7.40286e-06	
450.000000	0.0490149 	450.000000	0.0345549 	450.000000	0.0344935 	450.000000	0.0342895 	450.000000	0.0345477 	450.000000	7.25225e-06	
460.000000	0.0485217 	460.000000	0.0342462 	460.000000	0.034182  	460.000000	0.033979  	460.000000	0.0342391 	460.000000	7.10789e-06	
470.000000	0.0480496 	470.000000	0.033951  	470.000000	0.0338853 	470.000000	0.0336822 	470.000000	0.033944  	470.000000	6.96939e-06	
480.000000	0.0475971 	480.000000	0.0336684 	480.000000	0.0336008 	480.000000	0.0333986 	480.000000	0.0336616 	480.000000	6.8364e-06	
490.000000	0.0471634 	490.000000	0.0333978 	490.000000	0.0333271 	490.000000	0.0331271 	490.000000	0.033391  	490.000000	6.70859e-06	
500.000000	0.0467471 	500.000000	0.0331383 	500.000000	0.0330649 	500.000000	0.0328672 	500.000000	0.0331318 	500.000000	6.58566e-06	
520.000000	0.0459635 	520.000000	0.0326507 	520.000000	0.032576  	520.000000	0.0323795 	520.000000	0.0326444 	520.000000	6.35335e-06	
540.000000	0.0452393 	540.000000	0.0322009 	540.000000	0.0321276 	540.000000	0.0319305 	540.000000	0.0321948 	540.000000	6.13749e-06	
560.000000	0.0445684 	560.000000	0.0317851 	560.000000	0.0317121 	560.000000	0.0315163 	560.000000	0.0317791 	560.000000	5.93637e-06	
580.000000	0.0439457 	580.000000	0.0313997 	580.000000	0.0313257 	580.000000	0.0311334 	580.000000	0.031394  	580.000000	5.7485e-06	
600.000000	0.0433664 	600.000000	0.031042  	600.000000	0.0309691 	600.000000	0.0307786 	600.000000	0.0310364 	600.000000	5.57261e-06	
620.000000	0.0428267 	620.000000	0.0307092 	620.000000	0.0306399 	620.000000	0.0304493 	620.000000	0.0307038 	620.000000	5.40756e-06	
640.000000	0.042323  	640.000000	0.0303991 	640.000000	0.0303339 	640.000000	0.0301431 	640.000000	0.0303938 	640.000000	5.25238e-06	
660.000000	0.0418522 	660.000000	0.0301097 	660.000000	0.0300476 	660.000000	0.029858  	660.000000	0.0301046 	660.000000	5.10619e-06	
680.000000	0.0414116 	680.000000	0.0298392 	680.000000	0.0297791 	680.000000	0.029592  	680.000000	0.0298342 	680.000000	4.96822e-06	
